image_path,label,label_idx,bbox,img_w,img_h
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_2617_notdrowsy.jpg,notdrowsy,1,"[241, 143, 464, 364]",640,480
./Multi class/train/notdrowsy/005_noglasses_sleepyCombination_101_notdrowsy.jpg,notdrowsy,1,"[267, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_1695_notdrowsy.jpg,notdrowsy,1,"[242, 180, 428, 367]",640,480
./Multi class/train/notdrowsy/002_noglasses_slowBlinkWithNodding_645_notdrowsy.jpg,notdrowsy,1,"[242, 160, 428, 345]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_1736_notdrowsy.jpg,notdrowsy,1,"[191, 119, 415, 340]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_1275_notdrowsy.jpg,notdrowsy,1,"[191, 119, 415, 340]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_1181_notdrowsy.jpg,notdrowsy,1,"[190, 143, 415, 364]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_738_notdrowsy.jpg,notdrowsy,1,"[143, 167, 364, 391]",640,480
./Multi class/train/notdrowsy/001_noglasses_slowBlinkWithNodding_68_notdrowsy.jpg,notdrowsy,1,"[171, 113, 439, 378]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_1327_notdrowsy.jpg,notdrowsy,1,"[216, 142, 439, 365]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_941_notdrowsy.jpg,notdrowsy,1,"[180, 98, 367, 285]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_786_notdrowsy.jpg,notdrowsy,1,"[191, 119, 415, 340]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_1018_notdrowsy.jpg,notdrowsy,1,"[242, 180, 428, 367]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_288_notdrowsy.jpg,notdrowsy,1,"[200, 166, 338, 391]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_2075_notdrowsy.jpg,notdrowsy,1,"[228, 166, 341, 391]",640,480
./Multi class/train/notdrowsy/005_noglasses_yawning_1350_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_591_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_1099_notdrowsy.jpg,notdrowsy,1,"[216, 142, 439, 365]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_3143_notdrowsy.jpg,notdrowsy,1,"[167, 143, 390, 364]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_2673_notdrowsy.jpg,notdrowsy,1,"[283, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/002_noglasses_slowBlinkWithNodding_621_notdrowsy.jpg,notdrowsy,1,"[241, 143, 465, 364]",640,480
./Multi class/train/notdrowsy/005_noglasses_yawning_1198_notdrowsy.jpg,notdrowsy,1,"[221, 160, 407, 345]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_128_notdrowsy.jpg,notdrowsy,1,"[199, 238, 335, 391]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_2240_notdrowsy.jpg,notdrowsy,1,"[141, 112, 409, 379]",640,480
./Multi class/train/notdrowsy/001_glasses_slowBlinkWithNodding_342_notdrowsy.jpg,notdrowsy,1,"[143, 166, 364, 391]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_449_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_1750_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_2378_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/006_glasses_slowBlinkWithNodding_29_notdrowsy.jpg,notdrowsy,1,"[167, 143, 390, 364]",640,480
./Multi class/train/notdrowsy/002_glasses_slowBlinkWithNodding_145_notdrowsy.jpg,notdrowsy,1,"[221, 138, 407, 325]",640,480
./Multi class/train/notdrowsy/002_glasses_yawning_348_notdrowsy.jpg,notdrowsy,1,"[242, 138, 429, 325]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_2455_notdrowsy.jpg,notdrowsy,1,"[225, 166, 362, 391]",640,480
./Multi class/train/notdrowsy/001_glasses_yawning_52_notdrowsy.jpg,notdrowsy,1,"[142, 142, 365, 365]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_1069_notdrowsy.jpg,notdrowsy,1,"[142, 142, 365, 365]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_2450_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_2656_notdrowsy.jpg,notdrowsy,1,"[167, 143, 391, 364]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_2432_notdrowsy.jpg,notdrowsy,1,"[230, 223, 346, 391]",640,480
./Multi class/train/notdrowsy/006_glasses_slowBlinkWithNodding_709_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_138_notdrowsy.jpg,notdrowsy,1,"[191, 119, 415, 340]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_1474_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/005_glasses_sleepyCombination_26_notdrowsy.jpg,notdrowsy,1,"[221, 160, 407, 345]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_2364_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_1760_notdrowsy.jpg,notdrowsy,1,"[318, 112, 587, 379]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_684_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_3040_notdrowsy.jpg,notdrowsy,1,"[217, 166, 438, 391]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1616_notdrowsy.jpg,notdrowsy,1,"[236, 116, 391, 271]",640,480
./Multi class/train/notdrowsy/005_glasses_sleepyCombination_165_notdrowsy.jpg,notdrowsy,1,"[265, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_452_notdrowsy.jpg,notdrowsy,1,"[201, 181, 387, 367]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_1387_notdrowsy.jpg,notdrowsy,1,"[217, 166, 438, 391]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_809_notdrowsy.jpg,notdrowsy,1,"[242, 160, 428, 345]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_264_notdrowsy.jpg,notdrowsy,1,"[255, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_334_notdrowsy.jpg,notdrowsy,1,"[167, 119, 390, 340]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_241_notdrowsy.jpg,notdrowsy,1,"[171, 83, 439, 351]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1987_notdrowsy.jpg,notdrowsy,1,"[201, 99, 386, 285]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_2173_notdrowsy.jpg,notdrowsy,1,"[92, 142, 315, 365]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_939_notdrowsy.jpg,notdrowsy,1,"[214, 166, 354, 391]",640,480
./Multi class/train/notdrowsy/006_glasses_slowBlinkWithNodding_858_notdrowsy.jpg,notdrowsy,1,"[191, 143, 415, 364]",640,480
./Multi class/train/notdrowsy/005_glasses_slowBlinkWithNodding_75_notdrowsy.jpg,notdrowsy,1,"[250, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_1154_notdrowsy.jpg,notdrowsy,1,"[242, 180, 429, 367]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_2025_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/001_noglasses_yawning_153_notdrowsy.jpg,notdrowsy,1,"[191, 119, 415, 340]",640,480
./Multi class/train/notdrowsy/005_glasses_yawning_222_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_1140_notdrowsy.jpg,notdrowsy,1,"[222, 92, 333, 317]",640,480
./Multi class/train/notdrowsy/001_glasses_slowBlinkWithNodding_397_notdrowsy.jpg,notdrowsy,1,"[142, 142, 365, 365]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_1714_notdrowsy.jpg,notdrowsy,1,"[258, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1334_notdrowsy.jpg,notdrowsy,1,"[221, 118, 407, 305]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_1138_notdrowsy.jpg,notdrowsy,1,"[142, 118, 365, 341]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1654_notdrowsy.jpg,notdrowsy,1,"[221, 98, 407, 285]",640,480
./Multi class/train/notdrowsy/001_glasses_yawning_1268_notdrowsy.jpg,notdrowsy,1,"[142, 142, 365, 365]",640,480
./Multi class/train/notdrowsy/001_glasses_sleepyCombination_40_notdrowsy.jpg,notdrowsy,1,"[167, 143, 390, 364]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_3018_notdrowsy.jpg,notdrowsy,1,"[263, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/001_noglasses_slowBlinkWithNodding_1057_notdrowsy.jpg,notdrowsy,1,"[191, 143, 415, 364]",640,480
./Multi class/train/notdrowsy/001_glasses_yawning_1288_notdrowsy.jpg,notdrowsy,1,"[142, 142, 365, 365]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_2557_notdrowsy.jpg,notdrowsy,1,"[191, 119, 414, 340]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_2588_notdrowsy.jpg,notdrowsy,1,"[266, 192, 489, 415]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_31_notdrowsy.jpg,notdrowsy,1,"[201, 119, 386, 305]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_2119_notdrowsy.jpg,notdrowsy,1,"[242, 200, 429, 387]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_800_notdrowsy.jpg,notdrowsy,1,"[167, 119, 390, 340]",640,480
./Multi class/train/notdrowsy/005_glasses_slowBlinkWithNodding_272_notdrowsy.jpg,notdrowsy,1,"[256, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/001_glasses_yawning_1379_notdrowsy.jpg,notdrowsy,1,"[142, 142, 365, 365]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_2277_notdrowsy.jpg,notdrowsy,1,"[191, 119, 414, 340]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_2031_notdrowsy.jpg,notdrowsy,1,"[180, 160, 367, 345]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_1887_notdrowsy.jpg,notdrowsy,1,"[240, 143, 465, 364]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_1114_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_1668_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_2222_notdrowsy.jpg,notdrowsy,1,"[140, 112, 409, 379]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_831_notdrowsy.jpg,notdrowsy,1,"[201, 99, 386, 285]",640,480
./Multi class/train/notdrowsy/005_noglasses_yawning_1740_notdrowsy.jpg,notdrowsy,1,"[221, 160, 407, 345]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_2115_notdrowsy.jpg,notdrowsy,1,"[68, 142, 291, 365]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_165_notdrowsy.jpg,notdrowsy,1,"[201, 119, 386, 305]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_207_notdrowsy.jpg,notdrowsy,1,"[242, 160, 428, 345]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_2675_notdrowsy.jpg,notdrowsy,1,"[167, 119, 390, 340]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1809_notdrowsy.jpg,notdrowsy,1,"[221, 118, 407, 305]",640,480
./Multi class/train/notdrowsy/006_glasses_slowBlinkWithNodding_608_notdrowsy.jpg,notdrowsy,1,"[191, 119, 414, 340]",640,480
./Multi class/train/notdrowsy/001_noglasses_slowBlinkWithNodding_99_notdrowsy.jpg,notdrowsy,1,"[191, 119, 415, 340]",640,480
./Multi class/train/notdrowsy/002_noglasses_yawning_793_notdrowsy.jpg,notdrowsy,1,"[252, 233, 366, 391]",640,480
./Multi class/train/notdrowsy/005_glasses_slowBlinkWithNodding_55_notdrowsy.jpg,notdrowsy,1,"[241, 166, 363, 343]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_727_notdrowsy.jpg,notdrowsy,1,"[191, 119, 414, 340]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_2813_notdrowsy.jpg,notdrowsy,1,"[285, 166, 400, 391]",640,480
./Multi class/train/notdrowsy/002_noglasses_sleepyCombination_148_notdrowsy.jpg,notdrowsy,1,"[216, 142, 439, 365]",640,480
./Multi class/train/notdrowsy/001_noglasses_slowBlinkWithNodding_378_notdrowsy.jpg,notdrowsy,1,"[171, 113, 439, 378]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_1589_notdrowsy.jpg,notdrowsy,1,"[217, 166, 438, 390]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_961_notdrowsy.jpg,notdrowsy,1,"[216, 142, 439, 365]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_19_notdrowsy.jpg,notdrowsy,1,"[257, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/002_noglasses_slowBlinkWithNodding_650_notdrowsy.jpg,notdrowsy,1,"[242, 160, 428, 345]",640,480
./Multi class/train/notdrowsy/002_glasses_yawning_267_notdrowsy.jpg,notdrowsy,1,"[241, 119, 465, 340]",640,480
./Multi class/train/notdrowsy/002_noglasses_yawning_90_notdrowsy.jpg,notdrowsy,1,"[217, 166, 438, 391]",640,480
./Multi class/train/notdrowsy/001_glasses_yawning_316_notdrowsy.jpg,notdrowsy,1,"[167, 143, 390, 364]",640,480
./Multi class/train/notdrowsy/001_noglasses_sleepyCombination_175_notdrowsy.jpg,notdrowsy,1,"[191, 143, 415, 364]",640,480
./Multi class/train/notdrowsy/005_noglasses_sleepyCombination_106_notdrowsy.jpg,notdrowsy,1,"[258, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_2239_notdrowsy.jpg,notdrowsy,1,"[290, 192, 513, 415]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_1547_notdrowsy.jpg,notdrowsy,1,"[242, 180, 428, 367]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_1327_notdrowsy.jpg,notdrowsy,1,"[242, 166, 371, 391]",640,480
./Multi class/train/notdrowsy/002_noglasses_yawning_119_notdrowsy.jpg,notdrowsy,1,"[217, 166, 438, 391]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_1765_notdrowsy.jpg,notdrowsy,1,"[201, 161, 386, 344]",640,480
./Multi class/train/notdrowsy/005_noglasses_sleepyCombination_97_notdrowsy.jpg,notdrowsy,1,"[259, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_1627_notdrowsy.jpg,notdrowsy,1,"[230, 142, 499, 409]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_430_notdrowsy.jpg,notdrowsy,1,"[242, 180, 428, 367]",640,480
./Multi class/train/notdrowsy/006_glasses_sleepyCombination_2678_notdrowsy.jpg,notdrowsy,1,"[191, 119, 414, 340]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_1586_notdrowsy.jpg,notdrowsy,1,"[191, 119, 414, 340]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1954_notdrowsy.jpg,notdrowsy,1,"[201, 99, 386, 285]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_2242_notdrowsy.jpg,notdrowsy,1,"[217, 167, 438, 391]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_2852_notdrowsy.jpg,notdrowsy,1,"[216, 92, 375, 317]",640,480
./Multi class/train/notdrowsy/001_noglasses_sleepyCombination_263_notdrowsy.jpg,notdrowsy,1,"[191, 119, 415, 340]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_2306_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_1507_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_615_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_172_notdrowsy.jpg,notdrowsy,1,"[201, 119, 386, 305]",640,480
./Multi class/train/notdrowsy/001_glasses_slowBlinkWithNodding_216_notdrowsy.jpg,notdrowsy,1,"[111, 112, 379, 379]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_490_notdrowsy.jpg,notdrowsy,1,"[143, 166, 364, 391]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_1825_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_1099_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_2660_notdrowsy.jpg,notdrowsy,1,"[142, 118, 365, 341]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_1041_notdrowsy.jpg,notdrowsy,1,"[262, 180, 448, 367]",640,480
./Multi class/train/notdrowsy/001_glasses_yawning_1296_notdrowsy.jpg,notdrowsy,1,"[142, 142, 365, 365]",640,480
./Multi class/train/notdrowsy/005_noglasses_yawning_1091_notdrowsy.jpg,notdrowsy,1,"[221, 160, 407, 345]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_63_notdrowsy.jpg,notdrowsy,1,"[259, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_3252_notdrowsy.jpg,notdrowsy,1,"[219, 223, 360, 391]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_2609_notdrowsy.jpg,notdrowsy,1,"[201, 99, 386, 285]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_2478_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_2097_notdrowsy.jpg,notdrowsy,1,"[191, 119, 414, 340]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_2798_notdrowsy.jpg,notdrowsy,1,"[217, 166, 438, 390]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_1955_notdrowsy.jpg,notdrowsy,1,"[191, 119, 346, 340]",640,480
./Multi class/train/notdrowsy/005_noglasses_slowBlinkWithNodding_74_notdrowsy.jpg,notdrowsy,1,"[216, 142, 439, 365]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_84_notdrowsy.jpg,notdrowsy,1,"[191, 119, 415, 340]",640,480
./Multi class/train/notdrowsy/005_glasses_yawning_1803_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_920_notdrowsy.jpg,notdrowsy,1,"[295, 166, 410, 391]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_1854_notdrowsy.jpg,notdrowsy,1,"[167, 143, 390, 364]",640,480
./Multi class/train/notdrowsy/002_noglasses_yawning_1213_notdrowsy.jpg,notdrowsy,1,"[250, 235, 362, 391]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_154_notdrowsy.jpg,notdrowsy,1,"[143, 167, 364, 391]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1227_notdrowsy.jpg,notdrowsy,1,"[201, 119, 386, 305]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_1212_notdrowsy.jpg,notdrowsy,1,"[167, 119, 390, 340]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_783_notdrowsy.jpg,notdrowsy,1,"[242, 160, 428, 345]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_540_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/002_noglasses_yawning_100_notdrowsy.jpg,notdrowsy,1,"[217, 166, 438, 391]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_762_notdrowsy.jpg,notdrowsy,1,"[167, 143, 390, 364]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_1465_notdrowsy.jpg,notdrowsy,1,"[247, 166, 352, 349]",640,480
./Multi class/train/notdrowsy/002_glasses_sleepyCombination_293_notdrowsy.jpg,notdrowsy,1,"[242, 138, 428, 325]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1276_notdrowsy.jpg,notdrowsy,1,"[201, 99, 387, 285]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1596_notdrowsy.jpg,notdrowsy,1,"[236, 116, 391, 271]",640,480
./Multi class/train/notdrowsy/001_glasses_yawning_107_notdrowsy.jpg,notdrowsy,1,"[142, 142, 365, 365]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_2068_notdrowsy.jpg,notdrowsy,1,"[167, 119, 390, 340]",640,480
./Multi class/train/notdrowsy/005_glasses_yawning_31_notdrowsy.jpg,notdrowsy,1,"[250, 166, 368, 341]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_3087_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/002_glasses_sleepyCombination_275_notdrowsy.jpg,notdrowsy,1,"[242, 138, 428, 325]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_367_notdrowsy.jpg,notdrowsy,1,"[201, 229, 330, 391]",640,480
./Multi class/train/notdrowsy/002_noglasses_sleepyCombination_200_notdrowsy.jpg,notdrowsy,1,"[216, 142, 439, 365]",640,480
./Multi class/train/notdrowsy/005_noglasses_yawning_1708_notdrowsy.jpg,notdrowsy,1,"[221, 160, 407, 345]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_1111_notdrowsy.jpg,notdrowsy,1,"[271, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_1407_notdrowsy.jpg,notdrowsy,1,"[117, 119, 340, 340]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1846_notdrowsy.jpg,notdrowsy,1,"[242, 118, 429, 305]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_686_notdrowsy.jpg,notdrowsy,1,"[201, 119, 386, 305]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_1202_notdrowsy.jpg,notdrowsy,1,"[265, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_1796_notdrowsy.jpg,notdrowsy,1,"[201, 99, 387, 285]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_763_notdrowsy.jpg,notdrowsy,1,"[143, 166, 364, 391]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_712_notdrowsy.jpg,notdrowsy,1,"[191, 119, 415, 340]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_1419_notdrowsy.jpg,notdrowsy,1,"[291, 166, 410, 359]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_1825_notdrowsy.jpg,notdrowsy,1,"[171, 83, 439, 351]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_440_notdrowsy.jpg,notdrowsy,1,"[143, 166, 364, 391]",640,480
./Multi class/train/notdrowsy/001_noglasses_nonsleepyCombination_2439_notdrowsy.jpg,notdrowsy,1,"[22, 82, 291, 351]",640,480
./Multi class/train/notdrowsy/005_glasses_slowBlinkWithNodding_277_notdrowsy.jpg,notdrowsy,1,"[255, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/006_glasses_sleepyCombination_92_notdrowsy.jpg,notdrowsy,1,"[167, 119, 390, 340]",640,480
./Multi class/train/notdrowsy/005_noglasses_nonsleepyCombination_1485_notdrowsy.jpg,notdrowsy,1,"[201, 181, 386, 367]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_276_notdrowsy.jpg,notdrowsy,1,"[216, 118, 439, 341]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_1721_notdrowsy.jpg,notdrowsy,1,"[191, 119, 356, 340]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_1088_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/002_noglasses_nonsleepyCombination_798_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_2561_notdrowsy.jpg,notdrowsy,1,"[221, 118, 407, 305]",640,480
./Multi class/train/notdrowsy/001_glasses_nonsleepyCombination_112_notdrowsy.jpg,notdrowsy,1,"[166, 233, 338, 391]",640,480
./Multi class/train/notdrowsy/005_glasses_yawning_1754_notdrowsy.jpg,notdrowsy,1,"[258, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/006_glasses_nonsleepyCombination_1143_notdrowsy.jpg,notdrowsy,1,"[213, 92, 324, 317]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_701_notdrowsy.jpg,notdrowsy,1,"[201, 99, 386, 285]",640,480
./Multi class/train/notdrowsy/005_glasses_nonsleepyCombination_2037_notdrowsy.jpg,notdrowsy,1,"[180, 160, 367, 345]",640,480
./Multi class/train/notdrowsy/005_noglasses_sleepyCombination_143_notdrowsy.jpg,notdrowsy,1,"[270, 180, 407, 367]",640,480
./Multi class/train/notdrowsy/005_glasses_yawning_62_notdrowsy.jpg,notdrowsy,1,"[191, 143, 414, 364]",640,480
./Multi class/train/notdrowsy/002_glasses_nonsleepyCombination_231_notdrowsy.jpg,notdrowsy,1,"[0, 0, 639, 479]",640,480
